"go_gc_duration_seconds_sum","go_gc_duration_seconds_count","go_memstats_alloc_bytes","go_memstats_sys_bytes","go_memstats_mallocs_total","go_memstats_frees_total"
0.00019225,7.0,8129280.0,48175.0,63206.0,72810744.0
0.001203838,20.0,6473744.0,159662.0,172383.0,72810744.0
0.001578043,35.0,5348264.0,286986.0,295964.0,73072888.0
0.002335484,49.0,7183352.0,411363.0,426026.0,73072888.0
0.004806053,62.0,8512088.0,530094.0,548561.0,73335032.0
0.005186011,77.0,8345368.0,660036.0,674979.0,73335032.0
0.006151545,92.0,7695704.0,794171.0,810614.0,73335032.0
0.006438693,103.0,8066728.0,886532.0,904858.0,73335032.0
0.007111818,109.0,7824504.0,940466.0,957459.0,73335032.0
0.007690539,115.0,7231304.0,994330.0,1009726.0,73335032.0
0.008357933,121.0,6543240.0,1049081.0,1062115.0,73335032.0
0.008591147,128.0,5364352.0,1105033.0,1114263.0,73335032.0
0.009251052,134.0,5714952.0,1156037.0,1166660.0,73335032.0
0.013090339,140.0,5923120.0,1208957.0,1220188.0,73335032.0
0.013352735,146.0,5945616.0,1263114.0,1272414.0,73335032.0
0.013965321,152.0,6026160.0,1313517.0,1324322.0,73335032.0
0.014150406,158.0,8115464.0,1365398.0,1377810.0,73335032.0
0.014316329,164.0,8334688.0,1418414.0,1431578.0,73335032.0
0.01461876,172.0,6011920.0,1481683.0,1492939.0,73335032.0
0.014863458,178.0,6849072.0,1533039.0,1545913.0,73335032.0
0.015070682,184.0,6357728.0,1587466.0,1599040.0,73335032.0
0.015254453,190.0,6430008.0,1641417.0,1651924.0,73335032.0
0.015471395,196.0,6121440.0,1695444.0,1705271.0,73335032.0
0.015692766,202.0,5408960.0,1747321.0,1758357.0,73335032.0
0.016143473,208.0,5997984.0,1800840.0,1811525.0,73335032.0
0.016392204,214.0,8514064.0,1855759.0,1865761.0,73335032.0
0.017496931,221.0,4779160.0,1909811.0,1919138.0,73335032.0
0.018001393,227.0,7693392.0,1960291.0,1972639.0,73335032.0
0.018220313,233.0,7254176.0,2012846.0,2026259.0,73335032.0
0.018416144,239.0,7490992.0,2063949.0,2079153.0,73335032.0
0.018609261,245.0,7179784.0,2116737.0,2131745.0,73335032.0
0.018813683,251.0,6290672.0,2171992.0,2184326.0,73335032.0
0.019009363,257.0,6230200.0,2225507.0,2237681.0,73335032.0
0.01924764,263.0,5689048.0,2279026.0,2289527.0,73335032.0
0.019861078,269.0,5510400.0,2333071.0,2343126.0,73335032.0
0.020412794,275.0,7266336.0,2380111.0,2394912.0,73335032.0
0.020572423,281.0,8352960.0,2431166.0,2449065.0,73335032.0
0.020781023,288.0,5396272.0,2494701.0,2504614.0,73335032.0
0.02133385,294.0,5804432.0,2548910.0,2559698.0,73335032.0
0.021530444,300.0,8494680.0,2593958.0,2612781.0,73335032.0
0.021724434,306.0,8084048.0,2650684.0,2664912.0,73335032.0
0.021868687,312.0,8654112.0,2698738.0,2718311.0,73335032.0
0.02241839,318.0,8096504.0,2752462.0,2770604.0,73335032.0
0.022568739,325.0,7406520.0,2811045.0,2826632.0,73335032.0
0.022821431,332.0,6248808.0,2871320.0,2883227.0,73335032.0
0.023035757,338.0,6390296.0,2926566.0,2938931.0,73335032.0
0.023286098,344.0,5856864.0,2980876.0,2991735.0,73335032.0
0.023674912,350.0,7638392.0,3027762.0,3043990.0,73335032.0
0.024237971,357.0,5397320.0,3087901.0,3097758.0,73335032.0
0.0244393,363.0,7008232.0,3134707.0,3149113.0,73335032.0
0.024604695,369.0,7411584.0,3185413.0,3201167.0,73335032.0
0.024818866,375.0,7836480.0,3236706.0,3254191.0,73335032.0
0.025485,382.0,6327960.0,3295986.0,3308618.0,73335032.0
0.025693689,388.0,7879656.0,3344217.0,3361155.0,73335032.0
0.025866963,394.0,7262272.0,3397870.0,3413038.0,73335032.0
0.026040808,400.0,6876512.0,3450641.0,3465027.0,73335032.0
0.026186595,406.0,7129824.0,3505798.0,3520547.0,73335032.0
0.027082983,412.0,7728120.0,3559389.0,3576180.0,73335032.0
0.027549816,418.0,7839424.0,3613429.0,3630822.0,73335032.0
0.027753216,424.0,8460800.0,3666520.0,3685224.0,73335032.0
0.028023194,431.0,8291856.0,3725585.0,3740743.0,73335032.0
0.029124527,438.0,5449344.0,3786337.0,3796417.0,73335032.0
0.029315955,444.0,5536304.0,3840738.0,3850779.0,73335032.0
0.029627651,450.0,5257592.0,3894425.0,3903544.0,73335032.0
0.029821034,456.0,5387984.0,3946522.0,3956315.0,73335032.0
0.030117348,461.0,8233640.0,3990849.0,4009257.0,73335032.0
0.030633873,467.0,7891936.0,4044668.0,4061437.0,73335032.0
0.03096027,474.0,5763880.0,4102252.0,4112795.0,73335032.0
0.031144117,480.0,6537400.0,4153393.0,4164957.0,73335032.0
0.03134293,486.0,6658712.0,4206740.0,4217816.0,73335032.0
0.031868618,492.0,6212224.0,4260810.0,4270828.0,73335032.0
0.032048651,497.0,5929944.0,4312226.0,4323525.0,73335032.0
0.032254135,503.0,5962912.0,4365997.0,4376695.0,73335032.0
0.032507669,509.0,8613656.0,4416385.0,4430129.0,73335032.0
0.033016976,516.0,4976288.0,4475791.0,4485411.0,73335032.0
0.033375228,522.0,6343008.0,4529122.0,4540109.0,73335032.0
0.033763294,529.0,5612584.0,4586358.0,4596206.0,73335032.0
0.033925721,535.0,5963120.0,4638350.0,4648977.0,73335032.0
0.034134072,542.0,5770688.0,4695239.0,4705223.0,73335032.0
0.03427813,549.0,6129072.0,4750055.0,4761323.0,73335032.0
0.034546083,555.0,6182880.0,4804267.0,4814998.0,73335032.0
0.034754808,561.0,6680288.0,4858452.0,4870304.0,73335032.0
0.034931361,567.0,6620032.0,4912618.0,4924020.0,73335032.0
0.035202023,573.0,6873392.0,4969924.0,4979392.0,73335032.0
0.035406901,580.0,7900368.0,5022675.0,5035424.0,73335032.0
0.035561892,587.0,6223152.0,5081715.0,5093451.0,73335032.0
0.035670501,593.0,8663608.0,5135429.0,5149121.0,73335032.0
0.035834378,600.0,7008328.0,5191514.0,5204892.0,73335032.0
0.036070442,606.0,7553744.0,5244432.0,5259183.0,73335032.0
0.036240313,612.0,7344008.0,5298571.0,5312340.0,73335032.0
0.036422283,618.0,7538728.0,5351901.0,5364627.0,73335032.0
0.03665949,625.0,4213584.0,5414481.0,5423568.0,73335032.0
0.036790782,632.0,4697592.0,5473053.0,5483441.0,73335032.0
0.036979392,639.0,5736536.0,5529639.0,5540385.0,73335032.0
0.03757869,645.0,6347104.0,5582799.0,5595472.0,73335032.0
0.038119592,652.0,6999976.0,5637427.0,5652085.0,73335032.0
0.03846609,658.0,7379064.0,5690582.0,5706765.0,73335032.0
0.039064152,664.0,7237968.0,5743359.0,5758943.0,73335032.0
0.039574108,670.0,6323824.0,5798254.0,5810723.0,73335032.0
0.039702944,676.0,6393432.0,5849759.0,5862307.0,73335032.0
0.040104394,683.0,5636664.0,5904981.0,5915686.0,73335032.0
0.04111106,689.0,5661496.0,5958768.0,5968983.0,73335032.0
0.041387732,695.0,4802776.0,6009700.0,6020423.0,73335032.0
0.041726138,701.0,5271504.0,6062325.0,6073877.0,73335032.0
0.042400934,707.0,5064816.0,6116576.0,6127076.0,73335032.0
0.042973145,715.0,6786360.0,6186621.0,6200586.0,73335032.0
0.04316111,721.0,6999048.0,6239500.0,6253938.0,73335032.0
0.043705784,727.0,6224840.0,6294698.0,6306934.0,73335032.0
0.043950605,733.0,6558592.0,6346853.0,6360305.0,73335032.0
0.044156634,739.0,5640456.0,6402680.0,6412964.0,73335032.0
0.044359344,745.0,8535240.0,6450906.0,6469838.0,73335032.0
0.044483051,751.0,8073088.0,6509276.0,6524478.0,73335032.0
0.044799507,758.0,6663696.0,6566259.0,6579717.0,73335032.0
0.045018311,764.0,7882600.0,6616866.0,6634218.0,73335032.0
0.045258934,771.0,5861272.0,6682914.0,6693824.0,73335032.0
0.045436624,777.0,5624472.0,6737340.0,6750355.0,73335032.0
0.045655717,784.0,4214472.0,6795040.0,6804171.0,73335032.0
0.045838333,790.0,7362384.0,6843849.0,6859304.0,73335032.0
0.046037906,797.0,5832232.0,6906050.0,6916877.0,73335032.0
0.046668335,804.0,5515000.0,6961377.0,6971484.0,73335032.0
0.046786363,810.0,6135224.0,7012719.0,7025019.0,73335032.0
0.04709186,817.0,5229936.0,7067397.0,7077658.0,73335032.0
0.047280922,822.0,8181080.0,7111925.0,7129909.0,73335032.0
0.047561718,828.0,7814288.0,7164981.0,7182119.0,73335032.0
0.047793881,834.0,8474312.0,7215257.0,7234232.0,73335032.0
0.048056009,840.0,7983704.0,7268693.0,7285739.0,73335032.0
0.048259167,846.0,7356888.0,7321823.0,7337274.0,73335032.0
0.04837481,852.0,7861184.0,7375773.0,7392649.0,73335032.0
0.048717127,858.0,7915168.0,7429272.0,7445827.0,73335032.0
0.048828877,865.0,4385872.0,7494401.0,7504236.0,73335032.0
0.050168584,871.0,5374040.0,7548068.0,7560377.0,73335032.0
0.050534223,878.0,5575536.0,7607117.0,7617487.0,73335032.0
0.050688655,885.0,5255472.0,7665320.0,7674287.0,73335032.0
0.05086204,891.0,6832408.0,7716474.0,7730322.0,73335032.0
0.051225639,897.0,8057152.0,7769226.0,7787152.0,73335032.0
0.051378974,904.0,7367272.0,7827703.0,7843123.0,73335032.0
0.051975459,911.0,5167176.0,7889909.0,7898901.0,73335032.0
0.052388081,917.0,6683392.0,7943696.0,7956730.0,73335032.0
0.052713828,923.0,7505680.0,7997263.0,8012738.0,73335032.0
0.052869901,929.0,7640104.0,8051288.0,8067255.0,73335032.0
0.053071969,935.0,8524256.0,8105757.0,8124299.0,73335032.0
0.053239101,942.0,6402344.0,8167762.0,8180203.0,73335032.0
0.053405692,948.0,4949200.0,8224070.0,8235388.0,73335032.0
0.054005558,954.0,7978312.0,8275848.0,8293074.0,73335032.0
0.054303404,960.0,6038072.0,8331144.0,8345357.0,73335032.0
0.05455519,967.0,4799672.0,8387678.0,8398459.0,73335032.0
0.054866291,973.0,5002352.0,8439333.0,8450524.0,73335032.0
0.055292193,979.0,7595760.0,8485565.0,8501886.0,73335032.0
0.055640125,986.0,4326800.0,8546364.0,8555816.0,73335032.0
0.055800003,992.0,7423040.0,8594769.0,8610296.0,73335032.0
0.055960492,998.0,6512088.0,8650780.0,8663687.0,73335032.0
0.056137093,1004.0,8175720.0,8699271.0,8717115.0,73335032.0
0.056357257,1011.0,4418280.0,8762127.0,8771585.0,73335032.0
0.056548246,1017.0,6336168.0,8814666.0,8826930.0,73335032.0
0.056696707,1023.0,7078208.0,8867574.0,8882197.0,73335032.0
0.05693389,1030.0,4495512.0,8928170.0,8938194.0,73335032.0
0.057344884,1037.0,5681808.0,8985472.0,8996314.0,73335032.0
0.057497902,1044.0,5111896.0,9044076.0,9052821.0,73335032.0
0.057696566,1050.0,6154008.0,9093319.0,9105451.0,73335032.0
0.05792264,1056.0,5600584.0,9147190.0,9157543.0,73335032.0
0.058291915,1062.0,6365552.0,9198540.0,9209474.0,73335032.0
0.058523225,1067.0,7678480.0,9244595.0,9260974.0,73335032.0
0.058691787,1073.0,5210512.0,9301140.0,9312746.0,73335032.0
0.058962233,1079.0,8449456.0,9346040.0,9364968.0,73335032.0
0.059154939,1085.0,8821408.0,9397516.0,9417351.0,73335032.0
0.059574045,1091.0,8257080.0,9451723.0,9469811.0,73335032.0
0.059776644,1097.0,7672568.0,9505140.0,9521407.0,73335032.0
0.059946609,1103.0,7390640.0,9558556.0,9574144.0,73335032.0
0.060222892,1109.0,6660040.0,9614058.0,9627121.0,73335032.0
0.060421392,1115.0,7789832.0,9666805.0,9678882.0,73335032.0
0.060795923,1122.0,5293832.0,9721631.0,9730889.0,73335032.0
0.060980775,1127.0,8682408.0,9768343.0,9783152.0,73335032.0
0.061200558,1133.0,8329352.0,9822948.0,9836050.0,73335032.0
0.061818038,1140.0,5541408.0,9880116.0,9889166.0,73335032.0
0.061983365,1146.0,5272184.0,9933106.0,9942445.0,73335032.0
0.06251555,1152.0,6196944.0,9985096.0,9995444.0,73335032.0
0.062845258,1158.0,6147896.0,10038611.0,10048661.0,73335032.0
0.063058542,1164.0,4127512.0,10092335.0,10101129.0,73335032.0
0.063463771,1169.0,8435944.0,10137649.0,10152944.0,73335032.0
0.064444064,1175.0,8327800.0,10190994.0,10205520.0,73335032.0
0.064716019,1182.0,6656552.0,10243865.0,10257371.0,73335032.0
0.064893545,1188.0,6968888.0,10296557.0,10310491.0,73335032.0
0.065200366,1194.0,7606848.0,10345864.0,10361722.0,73335032.0
0.065637415,1200.0,7090032.0,10400132.0,10414443.0,73335032.0
0.06612032,1206.0,6277312.0,10454922.0,10466881.0,73335032.0
0.066941787,1212.0,5814248.0,10507954.0,10518864.0,73335032.0
0.067217087,1217.0,8502928.0,10555581.0,10571195.0,73335032.0
0.067636071,1223.0,8779888.0,10602423.0,10622660.0,73335032.0
0.067790723,1229.0,7831384.0,10660001.0,10677032.0,73335032.0
0.068051736,1235.0,8314528.0,10710384.0,10729082.0,73335032.0
0.068782447,1241.0,8224496.0,10762837.0,10781287.0,73335032.0
0.069258144,1247.0,7872552.0,10816620.0,10834133.0,73335032.0
0.069637945,1254.0,6561856.0,10873347.0,10886505.0,73335032.0
0.069986719,1260.0,8070664.0,10924853.0,10942935.0,73335032.0
0.070660621,1266.0,8517016.0,10978719.0,10998052.0,73335032.0
0.070894682,1272.0,8480584.0,11032753.0,11051319.0,73335032.0
0.071083702,1279.0,5952368.0,11095162.0,11106560.0,73335032.0
0.071264439,1285.0,5921864.0,11152138.0,11163427.0,73335032.0
0.071484138,1291.0,8319112.0,11206003.0,11224198.0,73335032.0
0.071638429,1298.0,4508528.0,11274082.0,11283698.0,73335032.0
0.071799257,1304.0,7566632.0,11324260.0,11340030.0,73335032.0
0.07200033,1310.0,6011968.0,11379564.0,11393958.0,73335032.0
0.072195596,1316.0,5277384.0,11435753.0,11447318.0,73335032.0
0.072451446,1322.0,6886552.0,11486168.0,11500437.0,73335032.0
0.07296298,1328.0,4689248.0,11543007.0,11553552.0,73335032.0
0.073175608,1334.0,7029128.0,11592528.0,11606933.0,73335032.0
0.073345158,1340.0,6100264.0,11647417.0,11658925.0,73335032.0
0.073975991,1346.0,4593040.0,11704895.0,11714865.0,73335032.0
0.074112738,1352.0,5625656.0,11755448.0,11768674.0,73335032.0
0.074304192,1358.0,8653976.0,11801886.0,11821168.0,73335032.0
0.074458611,1364.0,8222272.0,11856665.0,11874751.0,73335032.0
0.074634382,1371.0,4374624.0,11920308.0,11929688.0,73335032.0
0.074783457,1377.0,5586808.0,11973243.0,11986308.0,73335032.0
0.07493654,1383.0,8709152.0,12024962.0,12040949.0,73335032.0
0.075144184,1389.0,8583552.0,12078315.0,12094628.0,73335032.0
0.07539388,1397.0,6133936.0,12140512.0,12152783.0,73335032.0
0.075567142,1404.0,5956936.0,12197265.0,12208842.0,73335032.0
0.075745399,1410.0,8313584.0,12248508.0,12266824.0,73335032.0
0.07638159,1416.0,8215832.0,12302691.0,12320923.0,73335032.0
0.076627813,1422.0,7629712.0,12356770.0,12373255.0,73335032.0
0.076876759,1428.0,7351576.0,12409914.0,12425309.0,73335032.0
0.077116616,1435.0,5583984.0,12468203.0,12478254.0,73335032.0
0.078049337,1441.0,6393512.0,12517688.0,12530081.0,73335032.0
0.078187866,1447.0,6461224.0,12571637.0,12584462.0,73335032.0
0.078339945,1453.0,6038272.0,12626537.0,12638086.0,73335032.0
0.078675367,1459.0,6603040.0,12679225.0,12692568.0,73335032.0
0.078857016,1465.0,6260088.0,12733132.0,12745608.0,73335032.0
0.079405378,1471.0,6181432.0,12786931.0,12799102.0,73335032.0
0.079885504,1477.0,5925360.0,12840839.0,12852453.0,73335032.0
0.080340391,1483.0,5721992.0,12894718.0,12905554.0,73335032.0
0.080814691,1489.0,5571760.0,12948524.0,12958804.0,73335032.0
0.081511981,1495.0,5360952.0,13002003.0,13011609.0,73335032.0
0.082109443,1501.0,5249568.0,13055098.0,13064338.0,73335032.0
0.082258713,1506.0,5789976.0,13102129.0,13115640.0,73335032.0
0.08319184,1512.0,4502072.0,13156802.0,13166466.0,73335032.0
0.08338528,1518.0,8174712.0,13205721.0,13219484.0,73335032.0
0.083630535,1525.0,4675704.0,13263442.0,13272826.0,73335032.0
0.083808539,1531.0,7692664.0,13313778.0,13326038.0,73335032.0
0.084259934,1537.0,7934168.0,13367035.0,13379803.0,73335032.0
0.084826216,1543.0,8065856.0,13421814.0,13434877.0,73335032.0
0.085440812,1550.0,6725272.0,13477544.0,13488514.0,73335032.0
0.085610068,1556.0,7761688.0,13530769.0,13542823.0,73335032.0
0.085969453,1562.0,8200184.0,13584693.0,13596766.0,73335032.0
0.086228297,1568.0,8688416.0,13638638.0,13651513.0,73335032.0
0.086860577,1574.0,8465168.0,13693577.0,13705847.0,73335032.0
0.087091714,1581.0,5263816.0,13749890.0,13758856.0,73335032.0
0.087507349,1586.0,7624640.0,13801506.0,13812934.0,73335032.0
0.088107803,1592.0,7815360.0,13855405.0,13867393.0,73335032.0
0.088396302,1598.0,7546584.0,13909529.0,13921399.0,73335032.0
0.088721291,1604.0,7703352.0,13962727.0,13975593.0,73335032.0
0.089281243,1610.0,6621032.0,14016867.0,14029006.0,73335032.0
0.08998423,1616.0,5639912.0,14071689.0,14081737.0,73335032.0
0.090587006,1621.0,8268368.0,14118825.0,14133727.0,73335032.0
0.090898192,1627.0,8585128.0,14167367.0,14186210.0,73335032.0
0.091228823,1633.0,8080224.0,14226447.0,14240635.0,73335032.0
0.091811909,1639.0,8664168.0,14274522.0,14293654.0,73335032.0
0.091963361,1645.0,8241200.0,14330041.0,14347793.0,73335032.0
0.092499861,1651.0,8407480.0,14382012.0,14400504.0,73335032.0
0.093067692,1657.0,8034328.0,14435726.0,14453160.0,73335032.0
0.093347752,1663.0,7928712.0,14489399.0,14506374.0,73335032.0
0.093518581,1669.0,7547368.0,14543564.0,14559269.0,73335032.0
0.093677798,1675.0,6800800.0,14597259.0,14611188.0,73335032.0
0.093893699,1681.0,7084152.0,14650566.0,14665553.0,73335032.0
0.094002273,1688.0,5483696.0,14715015.0,14724739.0,73335032.0
0.094080553,1694.0,7096416.0,14770578.0,14785286.0,73335032.0
0.094241852,1700.0,7870112.0,14826621.0,14843600.0,73335032.0
0.094509208,1707.0,6196112.0,14889718.0,14902077.0,73335032.0
0.094852259,1714.0,6154104.0,14947896.0,14958047.0,73335032.0
0.099893763,1721.0,6224856.0,15002969.0,15013219.0,73335032.0
0.100220868,1728.0,5234280.0,15059803.0,15068611.0,73335032.0
0.100762121,1734.0,5297224.0,15113375.0,15122417.0,73335032.0
0.101055867,1740.0,6818912.0,15165673.0,15176170.0,73335032.0
0.101974974,1746.0,6542064.0,15219714.0,15230089.0,73335032.0
0.102283299,1752.0,5765592.0,15273637.0,15283691.0,73335032.0
0.102873885,1757.0,5511200.0,15322258.0,15335306.0,73335032.0
0.103488302,1763.0,5423424.0,15375652.0,15388409.0,73335032.0
0.103752635,1769.0,8213032.0,15426905.0,15441137.0,73335032.0
0.104622985,1776.0,4913512.0,15482845.0,15494184.0,73335032.0
0.104848182,1783.0,4625160.0,15538318.0,15548697.0,73335032.0
0.105376876,1789.0,5560880.0,15591343.0,15604511.0,73335032.0
0.105492358,1796.0,6458520.0,15651034.0,15663838.0,73335032.0
0.105791038,1802.0,7226384.0,15705805.0,15720269.0,73335032.0
0.106143255,1808.0,8247736.0,15759680.0,15775374.0,73335032.0
0.106645484,1815.0,7632416.0,15819101.0,15831086.0,73335032.0
0.106803947,1822.0,5799184.0,15876334.0,15885783.0,73335032.0
0.107037259,1828.0,6774544.0,15930293.0,15940823.0,73335032.0
0.107190617,1834.0,8378464.0,15984326.0,15996790.0,73335032.0
0.107892338,1840.0,7618056.0,16038705.0,16049991.0,73335032.0
0.108072691,1846.0,8109560.0,16093464.0,16105741.0,73335032.0
0.108257587,1852.0,8488000.0,16147578.0,16159697.0,73335032.0
0.108673253,1858.0,7674368.0,16201157.0,16213007.0,73335032.0
0.108851595,1864.0,8032104.0,16254658.0,16267322.0,73335032.0
0.10913449,1870.0,7386440.0,16309823.0,16321268.0,73335032.0
0.109729639,1876.0,6769384.0,16363870.0,16374754.0,73335032.0
0.109936121,1882.0,6966448.0,16416951.0,16428878.0,73335032.0
0.110077769,1888.0,7344568.0,16471602.0,16483763.0,73335032.0
0.110648629,1894.0,8583576.0,16527885.0,16540256.0,73335032.0
0.111355229,1901.0,4640592.0,16584761.0,16594203.0,73335032.0
0.111553066,1907.0,8560504.0,16633414.0,16648146.0,73335032.0
0.111892882,1913.0,7992800.0,16687437.0,16701905.0,73335032.0
0.112498547,1919.0,7683744.0,16740213.0,16755713.0,73335032.0
0.112741493,1925.0,7049480.0,16795304.0,16809137.0,73335032.0
0.113307594,1931.0,6601056.0,16847991.0,16861269.0,73335032.0
0.113908938,1937.0,6420688.0,16900912.0,16913616.0,73335032.0
0.1141645,1943.0,6390760.0,16954949.0,16967327.0,73335032.0
0.114454993,1949.0,6159608.0,17009956.0,17021820.0,73335032.0
0.114696174,1955.0,5252832.0,17063957.0,17073023.0,73335032.0
0.114964428,1960.0,8100184.0,17110938.0,17126689.0,73335032.0
0.115527743,1967.0,6998488.0,17163270.0,17177675.0,73335032.0
0.115758806,1973.0,7796528.0,17212740.0,17229694.0,73335032.0
0.116226327,1979.0,7393760.0,17266223.0,17281980.0,73335032.0
0.116388856,1985.0,7342128.0,17319957.0,17335489.0,73335032.0
0.11658666,1992.0,6391272.0,17374388.0,17387040.0,73335032.0
0.11678207,1998.0,6273200.0,17427141.0,17439547.0,73335032.0
0.117012471,2004.0,6566768.0,17482122.0,17492767.0,73335032.0
0.117757454,2011.0,5235984.0,17535174.0,17544569.0,73335032.0
0.117974898,2017.0,4988880.0,17585029.0,17596121.0,73335032.0
0.11845412,2023.0,5488128.0,17636622.0,17648788.0,73335032.0
0.118981135,2029.0,5390784.0,17688814.0,17701503.0,73335032.0
0.119141164,2035.0,8166328.0,17737906.0,17753957.0,73335032.0
0.11937746,2041.0,8446080.0,17790666.0,17805872.0,73335032.0
0.119812298,2047.0,8474648.0,17843287.0,17857333.0,73335032.0
0.120038291,2054.0,7030592.0,17900071.0,17910776.0,73335032.0
0.120266643,2060.0,7754088.0,17951924.0,17964373.0,73335032.0
0.120511264,2066.0,7128976.0,18005589.0,18017395.0,73335032.0
0.121123481,2072.0,6527792.0,18060314.0,18070532.0,73335032.0
